population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,82,Greece,3,Both,22,All ages,570,Bipolar disorder,3,Rate,1998,733.7368217736,914.90661111588,580.13384951746
1,All Population,5,Prevalence,82,Greece,3,Both,22,All ages,571,Anxiety disorders,3,Rate,1998,5461.31522261898,6705.1791013027705,4636.538355862041
1,All Population,5,Prevalence,82,Greece,3,Both,22,All ages,572,Eating disorders,3,Rate,1998,452.29279240874,596.44902873846,351.75175470357
1,All Population,5,Prevalence,82,Greece,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,1998,739.72246366438,1498.2655803019,347.58376310011
1,All Population,5,Prevalence,82,Greece,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,1998,948.31097667483,1331.2971524442698,664.59100776609
1,All Population,5,Prevalence,82,Greece,3,Both,22,All ages,579,Conduct disorder,3,Rate,1998,421.13904010653,532.94417138752,317.49457365924997
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,294,All causes,3,Rate,2000,95392.31035737367,95999.38991686005,94898.45093173716
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,294,All causes,3,Rate,1996,94754.63746807048,95468.55077176024,94093.2939287519
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,567,Depressive disorders,3,Rate,2000,3552.18067081482,3975.6813876548695,3183.9690225543495
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2000,723.03918501932,911.89482734163,585.98989840876
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2000,4108.164681374929,4755.1805401621195,3583.8122117567
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,572,Eating disorders,3,Rate,2000,485.05463731419997,623.61406880853,389.74002543611
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2000,748.34001218003,1608.2847363120202,345.43231096151
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2000,1692.11789796891,2145.14287924546,1301.03541387084
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,579,Conduct disorder,3,Rate,2000,380.37820735327,480.87120473472,286.29024230878997
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,1998,1254.5137458629201,1413.03765828539,1094.42410132747
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,559,Schizophrenia,3,Rate,1998,284.65466545678,304.07780315729,268.21346188342
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,1998,3684.84853485756,3917.76656925364,3451.5163607531604
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,561,Drug use disorders,3,Rate,1998,575.98360874946,638.05236741621,515.16526387237
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2000,826.82663310136,963.84814843581,673.4609261704101
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,559,Schizophrenia,3,Rate,2000,350.85716644023,432.24050057235,277.58771668262
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2000,2245.7554530971797,2613.95362482576,1899.9312912979901
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,561,Drug use disorders,3,Rate,2000,640.54958251009,711.19292175923,566.03234145825
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,567,Depressive disorders,3,Rate,1998,3543.9385157070997,3888.77927070118,3208.3604454707397
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2000,839.8236206634799,960.90102487694,708.48748588657
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2001,687.81589011947,791.5855641038199,588.07484493923
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,559,Schizophrenia,3,Rate,2001,337.06263675362,410.96671687367996,265.41603700576997
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2001,2911.93586488416,3281.0509470481197,2589.08218928663
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,294,All causes,3,Rate,2000,95559.47048218566,95969.56345115381,95180.83224828384
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,561,Drug use disorders,3,Rate,2001,875.54812737039,969.5548351303,782.01968675251
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,567,Depressive disorders,3,Rate,2001,2414.2307641750504,2781.04740249408,2109.8827406731803
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2001,719.73643308071,893.40126111052,579.26415580496
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2001,4046.93865285057,5002.40437458808,3361.0336261552798
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,572,Eating disorders,3,Rate,2001,479.48999012776005,620.29656568956,374.52588017642
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2000,774.19002406533,893.2125132964701,658.76005294964
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2000,1044.27226881874,1172.03178356498,907.1230993131301
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,559,Schizophrenia,3,Rate,2000,267.64755063354,300.72820991141003,240.95981252922
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2000,1852.37769516138,2285.53069909577,1489.05336714546
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,294,All causes,3,Rate,2001,97614.91649472798,98170.49603127385,97087.67110804112
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2001,723.01540475384,1453.51941997994,359.39278807736997
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2001,1173.43346336544,1660.99852813145,822.95919927387
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,579,Conduct disorder,3,Rate,2001,394.02723347364997,496.68476537094,294.94839048125
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,559,Schizophrenia,3,Rate,2000,361.2136154738,436.95899619835996,290.08328844578
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2000,2488.93921531427,2724.3628267299,2274.6341232902
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,561,Drug use disorders,3,Rate,2000,787.1209206657501,855.8527248180599,727.88270178171
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,567,Depressive disorders,3,Rate,2000,3651.9799407169103,4005.5081262573303,3320.65071322388
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,561,Drug use disorders,3,Rate,2000,1821.2217976950399,1904.0358012352199,1738.36633957349
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,294,All causes,3,Rate,2001,94545.89980027116,95323.62818621514,93825.18354361183
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,567,Depressive disorders,3,Rate,2001,2857.13450594044,3271.5873754017503,2459.65508099048
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,559,Schizophrenia,3,Rate,2000,363.64529719329,445.1374898049,286.67974602107
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2000,2393.1463738888397,2824.76508548739,1998.5360600614201
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,561,Drug use disorders,3,Rate,2000,1084.20148942318,1230.07888802405,939.01676938042
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,567,Depressive disorders,3,Rate,2000,3186.9699637836,3906.5054341059504,2532.16973619801
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2001,626.12537343299,721.11021787836,529.2351124039001
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,559,Schizophrenia,3,Rate,2001,336.07938633898,410.92260164444997,270.11814077037
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2001,1683.8498294765002,2118.79629949243,1310.3544062086
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,561,Drug use disorders,3,Rate,2001,779.75829342701,869.2162310555701,691.4255959793401
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,567,Depressive disorders,3,Rate,2001,2299.78684733799,2679.5199495635297,1992.8776424730802
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2001,712.71353596444,892.6956337979001,564.72778857868
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2000,676.36186932498,800.68954769464,573.5345666162799
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2000,5348.97169746872,6107.420414656141,4875.43342653935
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,572,Eating disorders,3,Rate,2000,334.52885245339,419.9217334784,271.08760124114997
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2000,725.90477520868,1476.25347085536,350.11401282100996
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2000,266.87658020853996,367.97738609301996,183.88085872897
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,579,Conduct disorder,3,Rate,2000,372.67754172421,472.83747067203996,278.63129841875997
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2001,5852.62255524811,6337.748325886119,5469.34589769118
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,572,Eating disorders,3,Rate,2001,388.52616639690996,507.95984456572,303.34965774703
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2001,769.8783516792699,1494.0107524940001,403.17450602631993
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2001,491.03973831567004,613.93582391569,396.87115039416
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2001,3826.70025216037,4620.84408199498,3252.6492767555696
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,572,Eating disorders,3,Rate,2001,165.72462090074,217.84637136363,126.06708728155999
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2001,498.31217835015997,1071.88859281401,230.69085950109
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2001,466.41316841509,648.41379774115,322.1895579312
1,All Population,5,Prevalence,45,Bulgaria,3,Both,22,All ages,579,Conduct disorder,3,Rate,2001,392.33111044416995,497.13998225082,290.30337029533
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,294,All causes,3,Rate,2001,94617.69482707935,95473.70578879675,93876.69103976048
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,559,Schizophrenia,3,Rate,2001,342.43088893398004,421.80453636143005,270.46468325824
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2001,2333.9177043099303,2762.50130204576,1977.4937104398803
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,561,Drug use disorders,3,Rate,2001,788.10183589173,873.39914002647,709.57248780139
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,567,Depressive disorders,3,Rate,2001,2656.0878130986202,3113.1724386455303,2287.32386777739
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2001,695.1426418306701,880.67052731812,540.84985006542
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2001,4998.64743696712,5389.29870885508,4659.53935840074
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,572,Eating disorders,3,Rate,2001,530.7707939321999,695.9772444130999,412.11796812726
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2001,721.39782760552,1406.51902606958,379.73885927954
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2001,1087.1631018091,1535.07149091957,760.2551175421501
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,579,Conduct disorder,3,Rate,2001,534.3351411843599,676.2652053995,401.15146841971995
1,All Population,5,Prevalence,60,Lithuania,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2000,714.7434383602899,818.05470183317,598.6689265196101
1,All Population,5,Prevalence,60,Lithuania,3,Both,22,All ages,559,Schizophrenia,3,Rate,2000,265.09349383290004,326.38755916699,209.80613654428998
1,All Population,5,Prevalence,60,Lithuania,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2000,3728.07909283697,4173.56329122279,3102.11924775929
1,All Population,5,Prevalence,60,Lithuania,3,Both,22,All ages,561,Drug use disorders,3,Rate,2000,628.44236349143,686.73897687411,573.89508654357
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,294,All causes,3,Rate,2001,96846.53328967426,97420.75531119284,96314.82870116892
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,294,All causes,3,Rate,2001,94986.51167661716,95638.171761673,94351.50527543614
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2000,1132.96654365786,1305.01727015518,951.1471948391401
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,294,All causes,3,Rate,1999,96629.64593521808,97399.44323333244,95905.52618696097
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,559,Schizophrenia,3,Rate,2000,340.76606820034,419.44318371187,267.58059011781
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2000,3191.95109090312,3599.4162225003697,2751.43948001929
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,567,Depressive disorders,3,Rate,1999,2549.51135819532,2998.2684728895597,2111.16387775786
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,570,Bipolar disorder,3,Rate,1999,524.89544320907,658.4066233823199,411.69078153793
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,571,Anxiety disorders,3,Rate,1999,4037.3539648586197,5103.792884041291,3313.3086102706197
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,572,Eating disorders,3,Rate,1999,210.45208712106,282.04588754712,159.05658698648998
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2001,556.28002385763,693.01194350099,440.04651099032003
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2001,4352.61721470828,5277.58862170509,3535.8729530422197
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,572,Eating disorders,3,Rate,2001,219.90046464937,286.74693943988,164.23230492689999
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,572,Eating disorders,3,Rate,2001,507.60514032937004,647.00026598874,403.80603959907995
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2001,732.34850298162,1400.92079255732,400.90626517640004
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2001,1124.71343864617,1504.31105875427,804.3197451888799
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,579,Conduct disorder,3,Rate,2001,418.41270316008,529.03081946053,312.88684753836003
1,All Population,5,Prevalence,58,Estonia,3,Both,22,All ages,294,All causes,3,Rate,2001,96040.31023566105,96652.27820276792,95401.08761393477
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,294,All causes,3,Rate,2001,95246.11920056556,95930.15779813536,94647.31749032933
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,1999,536.82281549982,1154.56733296354,249.7419412338
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,1999,539.91254570389,759.66047449462,366.80758521644003
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,579,Conduct disorder,3,Rate,1999,490.01462628769997,617.51064586054,364.40364527573
1,All Population,5,Prevalence,46,Croatia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,1999,758.84713011031,869.9644126072799,638.55355085808
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2001,535.22287147284,1152.39585933642,245.85034725825
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2001,484.25117774181,670.43312317834,333.84839869117997
1,All Population,5,Prevalence,47,Czechia,3,Both,22,All ages,579,Conduct disorder,3,Rate,2001,392.51873689432,495.83274208449996,291.39643840017
1,All Population,5,Prevalence,46,Croatia,3,Both,22,All ages,559,Schizophrenia,3,Rate,1999,360.27335472103,444.66177737641,285.58282813892
1,All Population,5,Prevalence,46,Croatia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,1999,2710.34884073864,3129.8924985853,2420.89572271375
1,All Population,5,Prevalence,46,Croatia,3,Both,22,All ages,561,Drug use disorders,3,Rate,1999,784.75283865122,894.2168164633399,683.47428767824
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,294,All causes,3,Rate,2001,95403.42021361864,96000.614604266,94928.67443929438
